timestamp,duration,protocol,source_ip,source_port,direction,destination_ip,destination_port,state,source_type_of_service,destination_type_of_service,total_packets,bytes_transferred_total,bytes_transferred_source_to_dest
2024-01-01 03:26:00,219.61715472197832,TCP,215.90.205.60,42441,inbound,82.87.133.185,62363,CON,0,1,179,17177,73800
2024-01-01 03:27:00,12.946912624580623,ICMP,166.159.150.110,20146,outbound,243.67.54.194,26700,ACK,3,1,148,12763,41754
2024-01-01 03:28:00,202.76970999203272,UDP,232.36.2.226,37161,inbound,177.117.178.186,35505,REQ,1,0,465,83435,66187
2024-01-01 03:29:00,124.46557723431931,ICMP,13.161.87.192,63851,inbound,239.249.133.217,13801,FIN,2,4,976,47385,60429
2024-01-01 03:30:00,37.316653145293735,ICMP,76.7.82.8,32461,outbound,108.50.37.138,25344,REQ,3,4,569,51335,24368
2024-01-01 03:31:00,126.03027355477042,ICMP,156.77.123.218,21543,outbound,180.92.19.9,9332,ACK,2,1,5,17719,64006
2024-01-01 03:32:00,58.35045561570495,TCP,146.41.40.197,9007,inbound,26.47.90.113,44465,REQ,2,3,526,69603,5324
2024-01-01 03:33:00,124.72630368378262,TCP,161.228.233.88,45680,outbound,14.99.186.11,49170,FIN,3,3,280,57577,18276
2024-01-01 03:34:00,115.36327448476244,ICMP,77.53.214.163,53587,inbound,116.122.22.84,16353,REQ,3,0,499,27588,43684
2024-01-01 03:35:00,221.5436519171236,UDP,97.212.97.55,6659,inbound,72.166.121.136,14906,REQ,4,1,836,78847,64551
2024-01-01 03:36:00,232.28724589409097,ICMP,100.144.9.214,37861,inbound,216.94.24.16,50371,FIN,0,1,436,21269,19096
2024-01-01 03:37:00,182.14789344992553,TCP,44.250.129.226,40043,inbound,170.28.187.66,5738,ACK,4,4,816,30473,74260
2024-01-01 03:38:00,6.903783970516017,UDP,142.248.238.236,45371,outbound,85.56.71.13,27074,CON,0,0,216,32769,21960
2024-01-01 03:39:00,279.3135814933911,ICMP,169.129.18.79,53361,inbound,250.38.143.17,44456,FIN,3,2,687,55377,11553
2024-01-01 03:40:00,205.90136070092464,TCP,235.235.88.0,20646,inbound,223.74.101.19,16777,FIN,0,3,828,72270,48442
2024-01-01 03:41:00,10.355215431364531,UDP,130.239.26.1,58628,inbound,117.173.116.172,31003,ACK,1,3,969,55220,61522
2024-01-01 03:42:00,245.66798647431392,ICMP,250.221.178.137,39529,outbound,4.83.222.147,46113,ACK,4,1,515,66476,70954
2024-01-01 03:43:00,60.159819799927035,TCP,19.233.207.140,10463,inbound,139.113.64.235,15654,REQ,4,0,887,54335,45385
2024-01-01 03:44:00,173.80843475237492,UDP,176.255.113.55,28933,outbound,146.166.43.224,61422,FIN,4,2,137,34329,22537
2024-01-01 03:45:00,140.0436475480611,ICMP,200.183.177.94,61690,outbound,118.255.99.17,18682,REQ,2,3,978,86954,36643
2024-01-01 03:46:00,126.00965082828748,UDP,173.216.186.166,36365,outbound,175.158.127.226,4733,REQ,2,0,612,15505,75977
2024-01-01 03:47:00,266.92514466530685,UDP,252.148.182.247,57029,outbound,167.37.206.174,34130,ACK,3,2,595,15947,9924
2024-01-01 03:48:00,131.26465133962813,UDP,57.241.101.168,33917,outbound,198.135.103.213,40553,ACK,3,1,280,23647,54872
2024-01-01 03:49:00,22.695700860187905,TCP,221.69.81.48,43213,outbound,193.249.12.54,53687,REQ,2,4,132,6675,53998
2024-01-01 03:50:00,283.99695429176427,ICMP,172.162.90.4,12427,outbound,88.84.108.42,38067,FIN,4,3,393,95759,3658
2024-01-01 03:51:00,276.1685158487643,UDP,199.201.201.178,61501,inbound,132.70.187.11,63085,FIN,2,3,481,4943,54551
2024-01-01 03:52:00,205.36136360552143,UDP,57.185.91.35,35098,inbound,59.204.181.43,12515,REQ,0,2,513,93087,53962
2024-01-01 03:53:00,140.42096918679428,UDP,138.177.226.244,35893,outbound,16.133.13.114,51832,CON,4,4,628,7839,27596
2024-01-01 03:54:00,27.948555935762027,TCP,227.164.111.147,48473,outbound,112.122.57.158,40554,CON,2,0,419,14952,68253
2024-01-01 03:55:00,237.2453607613851,UDP,13.202.121.108,33927,outbound,228.228.168.119,9858,ACK,3,1,202,51761,62546
2024-01-01 03:56:00,22.735826535766286,TCP,147.91.101.55,27977,inbound,35.245.9.80,15382,FIN,2,0,652,9257,55236
2024-01-01 03:57:00,20.673435370054182,TCP,45.59.195.184,8335,outbound,243.233.157.43,10896,REQ,1,2,658,88042,42396
2024-01-01 03:58:00,161.26141434756647,UDP,54.36.210.36,51635,inbound,183.70.17.82,59718,REQ,2,3,462,73068,5280
2024-01-01 03:59:00,48.122459231373604,UDP,245.13.94.219,33049,inbound,79.230.235.85,22681,FIN,4,3,778,18937,25770
2024-01-01 04:00:00,2.41830717537066,TCP,252.227.171.101,21639,outbound,253.166.41.248,58986,ACK,2,0,202,80784,43073
2024-01-01 04:01:00,126.99171795563628,TCP,211.41.0.22,57832,inbound,248.181.123.29,51345,ACK,3,1,914,76830,37652
2024-01-01 04:02:00,41.25144775985877,UDP,247.191.27.239,34604,outbound,20.125.95.124,25851,CON,0,2,152,98227,67132
2024-01-01 04:03:00,48.2385730426793,TCP,132.168.187.17,58076,outbound,42.88.86.4,9197,FIN,1,1,897,14919,15100
2024-01-01 04:04:00,23.165500556726865,TCP,191.188.48.46,59219,outbound,50.40.93.239,17709,FIN,4,2,222,72261,51365
2024-01-01 04:05:00,61.607616741710615,UDP,115.38.216.209,27344,inbound,167.56.218.184,12357,REQ,3,1,79,7504,52214
2024-01-01 04:06:00,214.67370551433936,UDP,6.210.52.203,43922,outbound,234.164.134.132,51742,FIN,1,0,200,14774,30184
2024-01-01 04:07:00,242.69729943461562,ICMP,25.98.64.132,24976,inbound,207.50.105.135,12380,CON,2,4,762,76143,15690
2024-01-01 04:08:00,135.81483984438725,UDP,193.7.38.110,18278,outbound,184.200.10.253,41608,FIN,1,2,99,86023,61721
2024-01-01 04:09:00,152.01548938283713,UDP,43.81.237.122,16251,outbound,252.149.97.98,45941,REQ,0,0,978,18797,14334
2024-01-01 04:10:00,9.89324487480136,UDP,201.132.246.3,14784,outbound,205.138.187.95,52386,CON,1,3,912,85183,60576
2024-01-01 04:11:00,20.887946785257924,ICMP,108.92.128.93,9850,outbound,106.250.142.165,12368,REQ,1,3,213,60763,3473
2024-01-01 04:12:00,77.34456092229011,TCP,56.172.192.2,14963,outbound,1.45.241.87,49979,FIN,2,1,143,23670,28627
2024-01-01 04:13:00,163.21513637187292,UDP,22.199.55.17,34460,inbound,171.231.21.2,45643,ACK,2,3,702,28137,58950
2024-01-01 04:14:00,221.89138950562437,UDP,153.175.115.83,18701,outbound,142.129.60.159,41022,FIN,4,4,389,95719,67918
2024-01-01 04:15:00,181.5404180952761,ICMP,159.29.79.65,61456,outbound,240.37.224.45,42595,FIN,2,2,813,38082,6116
2024-01-01 04:16:00,117.69914371053778,ICMP,209.9.198.58,9484,outbound,170.133.40.230,16819,REQ,1,1,374,68624,57938
2024-01-01 04:17:00,35.58538949364114,ICMP,234.50.243.122,59228,inbound,153.225.138.109,30767,ACK,0,2,52,5256,8633
2024-01-01 04:18:00,234.2538931426681,TCP,137.53.189.80,9697,outbound,229.40.198.56,56764,FIN,2,2,967,38380,38107
2024-01-01 04:19:00,109.19943687455721,ICMP,137.8.100.151,28890,outbound,174.122.239.85,2967,CON,4,0,624,75424,22654
2024-01-01 04:20:00,220.8425989433886,TCP,39.202.135.152,37182,outbound,176.62.38.137,25673,CON,4,3,135,60806,26614
2024-01-01 04:21:00,153.9423546901111,UDP,110.65.9.116,10477,outbound,213.197.240.192,61241,REQ,1,2,411,79821,61479
2024-01-01 04:22:00,221.62474986319137,UDP,152.239.207.82,16928,inbound,226.186.205.163,47807,REQ,2,4,985,84370,28991
2024-01-01 04:23:00,272.1961394796263,UDP,187.158.138.133,60700,outbound,27.200.182.197,22045,ACK,2,4,470,10071,55561
2024-01-01 04:24:00,276.3167518645352,ICMP,70.159.38.175,16420,inbound,223.80.180.106,9372,REQ,4,3,112,53240,38012
2024-01-01 04:25:00,160.57852332218096,UDP,13.58.66.183,58470,inbound,188.188.35.84,12774,ACK,2,3,525,43508,38623
2024-01-01 04:26:00,153.50135859321506,ICMP,248.40.183.34,29394,inbound,155.168.27.15,6409,FIN,1,1,785,52122,25742
2024-01-01 04:27:00,79.77697180430089,TCP,166.248.80.194,22957,inbound,35.163.183.98,17663,CON,0,1,745,6587,58470
2024-01-01 04:28:00,280.7463694756345,UDP,34.75.215.69,55063,outbound,237.146.252.184,20518,CON,1,1,44,21097,35813
2024-01-01 04:29:00,137.42995824316628,TCP,234.10.111.26,31373,outbound,213.121.160.22,43035,CON,2,3,397,46556,45730
2024-01-01 04:30:00,38.3646126622844,ICMP,48.23.17.26,5358,inbound,119.62.69.223,50065,REQ,1,2,986,78088,6443
2024-01-01 04:31:00,129.8682038965023,ICMP,54.54.119.232,32484,inbound,150.194.226.79,38824,REQ,3,0,585,81008,33538
2024-01-01 04:32:00,38.20326974637739,UDP,21.186.114.161,28292,inbound,234.58.152.16,40053,FIN,3,1,261,59516,21509
2024-01-01 04:33:00,150.8092521086968,UDP,120.224.57.254,23092,outbound,39.76.91.202,52593,REQ,2,0,743,44867,12604
2024-01-01 04:34:00,168.426526905378,ICMP,176.53.145.2,29271,inbound,202.166.23.165,19664,ACK,2,4,545,79070,37917
2024-01-01 04:35:00,101.39295287192623,UDP,152.128.5.18,59249,inbound,88.224.208.184,36426,CON,0,3,388,78052,78154
2024-01-01 04:36:00,21.588019208022253,UDP,86.114.170.122,24158,inbound,44.35.98.69,61264,FIN,1,4,476,84884,45065
2024-01-01 04:37:00,283.0567103364084,TCP,136.196.179.72,17309,inbound,122.123.79.44,2915,ACK,0,1,410,28294,5107
2024-01-01 04:38:00,232.02859873368052,ICMP,47.84.27.45,36027,inbound,220.232.223.153,29283,ACK,2,2,580,33885,5355
2024-01-01 04:39:00,251.68043604348577,TCP,132.119.215.135,22391,outbound,139.179.152.30,64045,REQ,2,1,16,58776,61326
2024-01-01 04:40:00,110.12383144644019,UDP,116.60.16.33,63743,inbound,85.44.246.114,30011,REQ,4,0,997,8473,32790
2024-01-01 04:41:00,228.2732259028332,TCP,20.207.201.161,25160,outbound,67.75.242.39,53640,CON,0,1,662,30383,24168
2024-01-01 04:42:00,145.66333126124132,ICMP,43.9.93.157,61402,outbound,174.181.40.216,11707,FIN,2,2,804,56011,6724
2024-01-01 04:43:00,60.404938172973175,TCP,115.152.126.184,38811,outbound,120.80.37.99,62107,ACK,3,2,102,95051,42381
2024-01-01 04:44:00,37.41457073447326,TCP,110.190.106.104,25449,outbound,164.210.171.56,10991,REQ,4,3,186,26514,15366
2024-01-01 04:45:00,103.58075570968484,UDP,71.174.83.208,30489,outbound,66.208.29.238,13152,REQ,1,3,951,14478,16267
2024-01-01 04:46:00,41.35187823139439,ICMP,3.238.45.231,19985,inbound,10.226.60.190,41218,FIN,4,2,931,83972,67591
2024-01-01 04:47:00,299.4808659636002,UDP,164.25.137.161,34467,outbound,244.35.53.96,35762,FIN,1,2,25,4800,14652
2024-01-01 04:48:00,14.851778170583414,UDP,206.7.54.90,19847,outbound,193.209.3.182,29319,REQ,3,0,72,64243,14037
2024-01-01 04:49:00,132.39896545078605,ICMP,138.184.113.78,10897,inbound,54.110.90.88,21361,REQ,1,1,593,63329,49965
2024-01-01 04:50:00,135.68284736487618,TCP,101.85.44.49,6611,outbound,64.118.91.244,63685,CON,0,3,573,14001,13593
2024-01-01 04:51:00,90.25951538164448,UDP,64.94.1.172,39737,inbound,150.233.152.80,23226,FIN,1,0,18,90474,27994
2024-01-01 04:52:00,171.4483345555129,TCP,95.61.141.73,26876,inbound,59.184.181.43,7795,ACK,1,1,754,22697,58291
2024-01-01 04:53:00,45.07810954304825,ICMP,222.99.110.103,38559,inbound,180.75.143.100,44476,REQ,4,3,570,33528,9194
2024-01-01 04:54:00,235.19532293811136,UDP,15.13.158.156,8028,inbound,125.15.208.54,13881,REQ,3,0,332,35787,38509
2024-01-01 04:55:00,99.80107070246672,TCP,27.84.8.19,41520,inbound,189.94.78.76,32325,REQ,1,4,889,29593,39877
2024-01-01 04:56:00,177.44364268061264,TCP,227.185.78.215,28847,outbound,40.218.20.65,56924,REQ,0,4,569,51324,30791
2024-01-01 04:57:00,214.72020689648107,UDP,177.56.143.99,40401,inbound,136.233.198.9,32484,CON,4,3,97,31952,70065
2024-01-01 04:58:00,266.72373109527933,ICMP,75.248.135.66,55110,inbound,185.131.42.104,22411,FIN,3,0,727,11032,69784
2024-01-01 04:59:00,250.75265219201478,TCP,19.237.104.194,53824,outbound,228.226.62.170,50824,REQ,3,1,831,88645,74677
