timestamp,duration,protocol,source_ip,source_port,direction,destination_ip,destination_port,state,source_type_of_service,destination_type_of_service,total_packets,bytes_transferred_total,bytes_transferred_source_to_dest
2024-01-01 03:26:00,30.531315705523028,UDP,168.57.27.25,36464,outbound,110.248.179.169,35494,REQ,2,1,712,64641,5502
2024-01-01 03:27:00,199.08418055550592,UDP,113.190.65.152,30570,outbound,32.233.25.24,19409,CON,1,4,336,14992,38912
2024-01-01 03:28:00,1.6179689954809842,UDP,248.253.130.199,41071,inbound,75.22.225.56,24320,FIN,4,0,67,8371,61521
2024-01-01 03:29:00,48.32633462010784,TCP,44.96.41.243,57707,outbound,180.231.125.86,54054,CON,2,4,493,24915,69267
2024-01-01 03:30:00,164.66526343103916,TCP,227.5.166.179,59694,inbound,221.30.63.198,62740,CON,1,2,650,45712,18350
2024-01-01 03:31:00,207.59936978803867,TCP,23.88.122.177,42454,inbound,232.32.212.1,24640,ACK,4,2,754,33457,9616
2024-01-01 03:32:00,195.6231817248299,TCP,171.146.196.50,3011,outbound,18.174.160.228,27406,ACK,3,2,967,75188,7551
2024-01-01 03:33:00,67.35836590722187,TCP,11.247.11.73,50266,inbound,226.83.34.178,12163,CON,0,2,213,16367,1895
2024-01-01 03:34:00,213.68254848212598,UDP,8.151.251.219,26129,outbound,114.252.245.145,56507,REQ,1,1,181,18368,39231
2024-01-01 03:35:00,71.25100134029033,TCP,41.163.228.84,13972,outbound,110.253.87.71,33084,ACK,0,2,766,14363,57313
2024-01-01 03:36:00,97.68736947796438,UDP,72.54.136.46,54235,outbound,125.29.171.52,23443,CON,3,2,613,71035,78816
2024-01-01 03:37:00,223.97277239489543,TCP,143.175.237.103,14050,inbound,138.86.179.176,28809,ACK,2,1,863,95447,63088
2024-01-01 03:38:00,194.92490642425966,ICMP,210.41.59.211,3797,outbound,139.193.185.217,16726,CON,2,2,599,59760,34454
2024-01-01 03:39:00,254.78210080720393,UDP,198.11.129.6,46951,inbound,164.160.174.12,60520,ACK,4,4,697,65627,22614
2024-01-01 03:40:00,197.31810640087295,ICMP,80.130.108.2,10902,outbound,40.88.67.41,30241,ACK,1,4,603,63479,57485
2024-01-01 03:41:00,170.53575014030793,UDP,27.113.106.39,58559,outbound,147.209.228.93,40315,FIN,1,3,248,94642,18277
2024-01-01 03:42:00,28.193062871644933,ICMP,230.160.219.128,43970,outbound,19.185.22.250,13421,CON,4,4,214,41371,47525
2024-01-01 03:43:00,110.37796933752409,TCP,247.255.7.100,61991,inbound,54.207.64.139,41903,CON,0,0,359,66712,17265
2024-01-01 03:44:00,79.63419006774944,TCP,160.123.175.106,57585,inbound,24.33.52.248,58912,CON,2,0,249,7335,71124
2024-01-01 03:45:00,73.27249404938715,TCP,101.3.221.197,11401,outbound,136.17.56.111,36193,CON,2,0,638,88857,21749
2024-01-01 03:46:00,291.9058653702584,UDP,110.245.18.31,54616,outbound,5.153.157.181,63206,ACK,1,1,923,16517,12504
2024-01-01 03:47:00,117.99000762756143,ICMP,137.11.138.45,8371,inbound,13.82.28.2,27964,FIN,1,4,950,98175,48267
2024-01-01 03:48:00,267.6247618976163,TCP,119.15.128.62,34800,inbound,90.103.122.185,43273,FIN,4,0,881,34709,21761
2024-01-01 03:49:00,189.37847393657913,ICMP,109.118.244.20,4807,inbound,250.254.75.129,29365,REQ,3,3,516,34002,15109
2024-01-01 03:50:00,238.46390993214033,ICMP,158.12.161.3,56822,outbound,203.107.155.81,11091,CON,0,1,88,23745,48448
2024-01-01 03:51:00,150.8408642222471,TCP,156.101.249.222,5322,inbound,77.228.213.203,47168,REQ,3,3,663,62973,1336
2024-01-01 03:52:00,173.1134749994451,TCP,59.246.127.26,5692,outbound,2.126.228.134,62796,ACK,3,4,176,87318,34347
2024-01-01 03:53:00,147.80605637627727,ICMP,69.24.130.96,21695,inbound,26.217.87.203,14848,REQ,1,2,723,64658,26535
2024-01-01 03:54:00,58.65337204063354,TCP,196.24.147.161,35844,outbound,16.150.167.253,14468,CON,1,3,426,62333,60017
2024-01-01 03:55:00,216.76338936692542,TCP,154.125.253.132,56185,outbound,188.72.31.14,46671,FIN,1,2,771,23501,54633
2024-01-01 03:56:00,84.30363149601264,TCP,227.188.219.220,61676,outbound,229.140.4.202,59150,FIN,3,1,603,7871,51680
2024-01-01 03:57:00,7.392358332793005,UDP,9.115.229.177,35508,inbound,74.51.76.168,49904,CON,0,3,771,41435,27136
2024-01-01 03:58:00,193.6771415425596,ICMP,134.210.59.171,34102,inbound,181.109.177.142,34331,ACK,1,3,924,74551,16534
2024-01-01 03:59:00,53.21549275417397,ICMP,121.138.193.174,65060,inbound,106.247.126.6,11998,CON,2,1,703,79534,68673
2024-01-01 04:00:00,282.143529447439,UDP,108.107.200.212,48183,outbound,40.155.159.98,47638,ACK,0,1,81,67549,59313
2024-01-01 04:01:00,286.183180243076,ICMP,216.225.213.130,21946,outbound,255.142.239.227,39407,FIN,2,0,927,92704,18725
2024-01-01 04:02:00,274.4678306271125,TCP,76.219.29.217,35052,inbound,85.197.64.131,61036,ACK,0,4,138,2042,60714
2024-01-01 04:03:00,111.11059420660776,ICMP,240.20.155.247,46949,outbound,11.107.25.188,30314,CON,1,3,433,20488,24730
2024-01-01 04:04:00,4.735439297007341,TCP,218.189.160.212,21340,outbound,165.150.220.84,17040,CON,4,3,470,83351,17127
2024-01-01 04:05:00,278.50273692005885,UDP,163.179.33.40,12484,outbound,240.236.236.240,33136,CON,1,1,350,57142,38224
2024-01-01 04:06:00,128.51242608036256,TCP,51.174.81.57,17992,inbound,219.230.167.204,29537,ACK,3,1,126,53840,77018
2024-01-01 04:07:00,289.9997802311965,ICMP,75.184.22.175,31290,outbound,151.122.143.221,3980,ACK,3,4,881,65973,3541
2024-01-01 04:08:00,289.0896311290669,ICMP,128.149.16.68,61167,inbound,189.254.67.103,9101,ACK,0,1,917,47124,46176
2024-01-01 04:09:00,255.91753569466127,ICMP,108.138.93.14,31233,inbound,80.158.52.105,37514,FIN,3,2,868,23550,3442
2024-01-01 04:10:00,88.40522273166873,UDP,91.162.32.211,25024,inbound,153.43.139.89,45851,REQ,1,2,309,57065,62307
2024-01-01 04:11:00,115.59080880771737,UDP,125.15.161.65,58727,inbound,101.255.239.96,60201,REQ,2,2,855,10157,67854
2024-01-01 04:12:00,255.35588778790537,ICMP,227.167.247.155,15035,inbound,220.8.11.68,38879,CON,1,2,230,93349,38450
2024-01-01 04:13:00,95.14490934636765,TCP,47.166.197.200,3890,outbound,182.243.181.27,44130,FIN,0,4,460,9083,36601
2024-01-01 04:14:00,50.930874731159136,UDP,148.123.0.199,48157,inbound,56.98.196.225,56636,ACK,3,3,345,20095,28138
2024-01-01 04:15:00,167.0846986112592,ICMP,247.86.127.190,6922,inbound,110.225.76.102,35962,CON,2,2,310,91728,25515
2024-01-01 04:16:00,280.8528167708182,ICMP,67.3.185.152,19419,inbound,106.108.111.57,37183,FIN,4,1,953,77781,48205
2024-01-01 04:17:00,208.83933602282437,UDP,47.37.142.190,40043,outbound,78.74.41.165,40734,CON,2,2,20,38986,6019
2024-01-01 04:18:00,171.06134490980054,UDP,21.226.56.116,38731,outbound,68.180.32.70,19024,FIN,2,4,881,89125,9031
2024-01-01 04:19:00,29.243230481853484,UDP,181.45.243.141,5030,outbound,56.104.199.100,14830,FIN,1,1,561,96672,21082
2024-01-01 04:20:00,184.540667287081,TCP,228.203.144.38,35417,outbound,51.73.170.120,48584,REQ,4,2,647,95249,54141
2024-01-01 04:21:00,297.01714964626854,TCP,137.98.251.76,11980,inbound,143.165.142.4,13833,CON,0,3,541,94120,24458
2024-01-01 04:22:00,42.111196169433555,ICMP,207.209.114.224,51066,inbound,221.82.181.50,15879,ACK,0,1,560,2773,24291
2024-01-01 04:23:00,155.54706274388462,UDP,134.250.218.150,31687,outbound,10.139.245.3,42900,REQ,2,1,477,34990,47990
2024-01-01 04:24:00,263.22418427119385,TCP,187.90.97.119,7102,outbound,95.145.79.231,30412,REQ,2,3,269,77613,51155
2024-01-01 04:25:00,222.25650846448588,UDP,46.37.141.99,30655,outbound,36.24.214.203,7482,ACK,3,1,3,23566,61100
2024-01-01 04:26:00,209.13502072448085,ICMP,245.71.189.34,31164,outbound,98.163.100.194,36548,FIN,4,2,770,92645,3707
2024-01-01 04:27:00,210.77497678773403,TCP,147.29.254.77,57212,inbound,9.60.52.145,7877,ACK,2,1,16,50506,21280
2024-01-01 04:28:00,107.91139625080456,TCP,251.83.112.24,63925,outbound,171.162.253.62,41501,CON,3,2,606,3788,18730
2024-01-01 04:29:00,88.14819409492155,TCP,168.87.13.153,42715,outbound,121.246.225.104,33246,ACK,4,3,358,69384,42390
2024-01-01 04:30:00,242.8274105280062,ICMP,102.214.149.175,4985,outbound,206.3.92.168,19344,FIN,0,0,646,13765,36000
2024-01-01 04:31:00,243.05300706428628,UDP,249.82.109.178,30301,outbound,255.172.177.206,29642,ACK,3,3,813,20741,78565
2024-01-01 04:32:00,260.1349883421731,TCP,131.169.18.200,52680,outbound,28.169.79.75,53267,FIN,4,2,839,32600,7917
2024-01-01 04:33:00,273.98084171168574,ICMP,28.211.172.70,42598,outbound,116.68.97.233,46639,FIN,3,4,133,35897,78592
2024-01-01 04:34:00,153.45158541839524,UDP,206.62.72.250,53982,outbound,1.166.95.217,18376,CON,2,3,312,84866,4379
2024-01-01 04:35:00,150.50473677669115,ICMP,124.118.120.251,32441,inbound,17.111.250.90,8321,ACK,1,4,967,46050,35915
2024-01-01 04:36:00,239.50872417213586,UDP,19.174.243.141,23508,inbound,88.162.173.169,28964,ACK,0,4,482,25146,66990
2024-01-01 04:37:00,195.02418284025174,ICMP,120.165.180.60,19127,inbound,246.166.89.48,50048,CON,2,2,895,9738,37919
2024-01-01 04:38:00,210.6198664895852,UDP,164.167.208.29,30369,inbound,190.37.150.149,4227,FIN,2,2,544,86463,66955
2024-01-01 04:39:00,238.75822156388668,TCP,9.63.160.119,47350,inbound,132.176.58.200,40291,ACK,4,0,305,21273,66302
2024-01-01 04:40:00,267.0126020110881,UDP,52.88.141.202,40478,inbound,68.198.214.129,38965,CON,3,1,269,13322,79436
2024-01-01 04:41:00,101.46474753977557,ICMP,53.226.232.186,2611,outbound,49.215.231.246,18297,FIN,0,3,414,50164,1761
2024-01-01 04:42:00,112.73732749671919,ICMP,78.221.40.195,57176,outbound,126.222.238.158,26392,CON,2,2,25,37110,25851
2024-01-01 04:43:00,28.285183758276613,UDP,251.67.219.7,43595,inbound,111.167.47.50,12674,ACK,4,3,981,18195,53320
2024-01-01 04:44:00,173.52621428475257,TCP,2.104.124.109,51072,outbound,43.97.182.215,32008,CON,0,4,316,1539,71672
2024-01-01 04:45:00,10.87908791164295,TCP,86.168.119.126,55734,inbound,177.123.217.79,42965,REQ,3,1,571,85650,55585
2024-01-01 04:46:00,139.73284563792478,UDP,255.182.15.220,58645,outbound,185.110.204.142,8406,FIN,2,0,725,5475,76809
2024-01-01 04:47:00,162.8391259488022,UDP,62.112.175.157,22055,outbound,27.195.207.191,53707,REQ,2,3,668,89123,16270
2024-01-01 04:48:00,86.03372151327248,ICMP,12.34.10.63,27236,outbound,222.235.157.163,61897,REQ,2,1,826,91338,13442
2024-01-01 04:49:00,177.29089484464632,TCP,238.49.212.254,11374,outbound,195.213.112.85,1825,FIN,0,0,276,20700,2296
2024-01-01 04:50:00,9.247024956720923,UDP,149.68.47.19,19840,outbound,114.248.241.246,42026,FIN,0,3,930,2566,20060
2024-01-01 04:51:00,11.300721805889403,TCP,101.194.171.160,21312,outbound,124.48.75.54,47689,CON,0,1,389,45197,68408
2024-01-01 04:52:00,246.7979081418315,UDP,245.252.200.188,30456,inbound,213.55.195.94,48989,FIN,0,2,722,53376,17284
2024-01-01 04:53:00,108.12117335923773,UDP,137.67.34.208,45246,inbound,44.158.185.86,20757,REQ,4,3,444,50217,49501
2024-01-01 04:54:00,38.205447744300244,TCP,226.215.223.64,49641,outbound,246.180.83.206,58181,REQ,1,1,999,47071,75255
2024-01-01 04:55:00,156.7207536904358,UDP,8.44.86.174,7861,inbound,151.155.15.164,10993,ACK,4,0,427,7028,21834
2024-01-01 04:56:00,231.02106657427336,UDP,168.75.181.75,35241,outbound,149.206.144.241,36993,FIN,2,1,57,88116,29722
2024-01-01 04:57:00,64.82472614630326,ICMP,174.46.14.104,21908,inbound,37.76.146.157,17757,REQ,4,2,697,55409,1132
2024-01-01 04:58:00,186.90485369811816,UDP,147.25.51.92,6478,outbound,45.145.205.61,33473,ACK,3,3,971,74747,11198
2024-01-01 04:59:00,25.695704751631023,UDP,150.231.20.50,10448,inbound,164.99.211.51,27167,ACK,0,3,566,40988,27544
2024-01-01 05:00:00,15.599348178465446,UDP,38.19.248.156,37909,outbound,19.108.43.6,26729,CON,3,3,721,95125,75143
2024-01-01 05:01:00,159.45325400728757,ICMP,179.131.54.198,42661,inbound,249.171.116.67,61327,REQ,3,2,368,43932,52002
2024-01-01 05:02:00,162.23647297087092,TCP,92.27.3.149,44642,outbound,251.33.193.68,29387,CON,2,0,941,9504,36769
2024-01-01 05:03:00,191.26522745931211,ICMP,76.172.66.85,19436,inbound,55.9.223.41,31744,REQ,0,3,342,33739,48787
2024-01-01 05:04:00,217.85479098342617,ICMP,236.193.215.161,63695,outbound,41.204.230.196,10996,CON,3,0,805,78218,59503
2024-01-01 05:05:00,292.75803863081416,TCP,91.182.104.0,48135,outbound,122.137.9.101,34375,CON,2,1,852,60698,39586
2024-01-01 05:06:00,154.93847445552845,ICMP,72.86.165.5,40637,outbound,219.187.127.178,46511,FIN,0,0,304,66499,50654
2024-01-01 05:07:00,96.95464623507965,TCP,214.152.209.144,21166,inbound,149.135.192.91,37169,CON,1,0,764,27784,50883
2024-01-01 05:08:00,238.5763398111342,ICMP,61.11.5.217,56080,inbound,113.230.77.84,23436,FIN,2,3,374,68691,14089
2024-01-01 05:09:00,81.32259215349605,TCP,27.135.210.123,38416,inbound,30.212.48.8,25102,ACK,4,4,950,77822,67889
2024-01-01 05:10:00,131.74752906962024,UDP,106.192.184.92,60405,outbound,145.68.57.184,23604,REQ,0,4,816,2782,47981
2024-01-01 05:11:00,23.62906876454556,ICMP,109.240.98.167,61017,inbound,62.222.51.188,57259,ACK,3,2,112,38146,39975
2024-01-01 05:12:00,7.702687950295706,ICMP,142.34.175.236,64140,outbound,40.165.170.62,15879,REQ,3,2,878,21932,51053
2024-01-01 05:13:00,288.79825956190973,ICMP,84.55.176.140,9872,inbound,147.227.49.160,37193,ACK,4,4,6,17097,48947
2024-01-01 05:14:00,250.8104381416105,ICMP,189.229.48.45,50341,inbound,141.77.247.96,47428,REQ,4,1,930,34740,42337
2024-01-01 05:15:00,208.8226644075,UDP,113.189.135.42,14160,inbound,190.220.42.176,20593,CON,3,3,703,76982,33062
2024-01-01 05:16:00,122.74498802983952,ICMP,148.123.96.89,54767,inbound,36.121.107.9,60562,REQ,0,3,846,40591,41833
2024-01-01 05:17:00,52.070966589246645,UDP,39.84.244.176,1613,outbound,95.5.56.128,64494,REQ,2,1,944,63143,68365
2024-01-01 05:18:00,47.015469097058705,UDP,192.61.105.106,21932,inbound,71.185.218.20,55461,ACK,4,1,279,72825,46541
2024-01-01 05:19:00,75.14784515956212,UDP,54.125.232.8,52997,inbound,92.126.79.55,49530,ACK,4,4,382,45620,58634
2024-01-01 05:20:00,164.81307674536552,UDP,88.36.48.40,62626,outbound,238.214.115.147,26762,ACK,4,2,852,63019,12853
2024-01-01 05:21:00,214.40731721774867,TCP,17.87.20.50,7533,outbound,230.181.24.155,7796,FIN,1,1,13,64542,49675
2024-01-01 05:22:00,198.09319327764757,TCP,59.166.182.40,41485,inbound,5.119.20.17,25898,FIN,0,2,303,21870,13748
2024-01-01 05:23:00,84.05217569408825,ICMP,39.140.191.10,43246,inbound,175.197.56.92,20755,REQ,0,0,556,47598,34610
2024-01-01 05:24:00,286.46409767089193,TCP,238.146.138.76,50247,outbound,19.127.96.192,11155,REQ,0,3,617,61577,15426
2024-01-01 05:25:00,221.39528531706097,TCP,127.45.44.0,45500,outbound,237.130.169.20,1812,CON,0,4,160,344,13167
2024-01-01 05:26:00,166.35078034816905,ICMP,168.107.18.75,46734,outbound,227.232.39.66,55121,CON,0,3,154,32888,56431
2024-01-01 05:27:00,183.55505179568223,ICMP,72.199.188.244,53756,inbound,153.126.236.229,17208,REQ,3,4,754,95441,38006
2024-01-01 05:28:00,125.93805872209418,ICMP,109.11.188.239,58138,inbound,237.54.211.179,31921,FIN,4,0,181,79553,48836
2024-01-01 05:29:00,74.39452375139712,TCP,161.44.89.102,50444,inbound,172.108.97.212,3913,REQ,3,3,526,57837,66530
2024-01-01 05:30:00,106.85620632751333,TCP,220.249.196.7,10992,outbound,184.182.111.214,10593,CON,1,0,180,46589,31745
2024-01-01 05:31:00,227.3780485282643,ICMP,153.90.173.86,3486,outbound,198.114.116.204,22681,FIN,2,4,377,71403,1561
2024-01-01 05:32:00,4.416607240063784,UDP,158.236.174.214,10484,outbound,241.86.200.80,11165,FIN,4,1,804,28490,53283
2024-01-01 05:33:00,34.910184888024176,ICMP,177.174.83.81,34807,inbound,253.65.18.210,20680,CON,1,3,776,10347,22552
2024-01-01 05:34:00,13.896192342323648,UDP,146.193.67.221,61090,outbound,248.134.117.190,59245,REQ,3,0,168,69151,50060
2024-01-01 05:35:00,12.314567815459142,UDP,161.126.163.81,10299,inbound,42.41.58.19,22642,ACK,2,3,214,59819,73955
2024-01-01 05:36:00,256.6526291449011,ICMP,229.146.238.155,29701,outbound,73.16.26.174,12958,REQ,1,3,150,34778,46539
2024-01-01 05:37:00,211.12699202806908,ICMP,168.83.112.224,14293,inbound,2.62.61.99,43561,REQ,2,3,16,87902,31999
2024-01-01 05:38:00,142.3047313432888,ICMP,76.121.242.142,65081,inbound,19.16.68.166,24310,CON,1,2,91,76386,68426
2024-01-01 05:39:00,29.44046477923534,TCP,41.166.1.190,58160,outbound,210.116.245.250,61507,FIN,3,0,120,29683,79637
2024-01-01 05:40:00,147.535600947538,UDP,29.104.201.193,1430,inbound,199.80.38.35,8636,CON,2,0,956,8176,67360
2024-01-01 05:41:00,142.09418405709164,TCP,51.74.204.9,8408,outbound,168.172.131.229,52668,REQ,1,3,253,18106,78848
2024-01-01 05:42:00,52.04324078601355,TCP,142.209.50.117,56225,inbound,153.196.157.203,33093,ACK,3,1,60,15151,69457
2024-01-01 05:43:00,130.2121096064681,ICMP,201.120.38.27,23577,outbound,196.215.28.200,17229,ACK,4,3,266,4414,73859
2024-01-01 05:44:00,119.61156984577228,TCP,3.83.197.154,25390,outbound,196.50.151.13,28355,ACK,3,2,409,28770,17279
2024-01-01 05:45:00,184.7934444058597,ICMP,117.1.92.165,45060,inbound,69.145.169.56,56921,CON,3,4,31,67651,27435
2024-01-01 05:46:00,190.56458589520636,UDP,131.143.93.39,18393,outbound,211.11.209.16,14958,FIN,4,2,21,10336,42226
2024-01-01 05:47:00,13.68667253063615,ICMP,2.80.168.253,12819,inbound,30.87.202.98,11119,CON,3,1,731,35668,3310
2024-01-01 05:48:00,112.4463231264787,TCP,12.162.234.64,5509,outbound,23.208.128.78,26982,ACK,4,3,593,60414,3195
2024-01-01 05:49:00,187.79538872269947,TCP,55.44.206.217,42693,outbound,32.251.8.14,38032,REQ,4,0,289,92003,7852
2024-01-01 05:50:00,150.99056394816827,ICMP,101.212.61.48,3642,outbound,156.151.187.252,19730,FIN,4,3,543,16452,2313
2024-01-01 05:51:00,256.96130337237787,ICMP,127.222.152.22,31167,outbound,163.213.26.210,44540,CON,1,1,498,45750,26963
2024-01-01 05:52:00,197.6422201225216,TCP,152.248.37.27,30449,inbound,109.75.147.64,39090,CON,2,0,746,10446,57838
2024-01-01 05:53:00,48.96403468172076,UDP,21.181.106.145,23697,outbound,213.176.108.128,32496,FIN,1,2,474,25256,8205
2024-01-01 05:54:00,21.26356734538891,UDP,164.98.172.118,10627,outbound,10.46.122.58,35653,FIN,4,4,405,56004,972
2024-01-01 05:55:00,192.76154153407404,ICMP,73.180.229.121,40720,inbound,96.189.102.123,47934,REQ,2,4,548,14135,72281
2024-01-01 05:56:00,8.050742031432382,UDP,30.187.107.97,6392,inbound,86.145.111.173,24028,FIN,2,3,961,16208,20722
2024-01-01 05:57:00,175.77409682391163,TCP,32.194.194.155,5645,inbound,160.26.219.17,60234,REQ,4,2,132,2953,38576
2024-01-01 05:58:00,282.0750494033448,ICMP,172.78.40.62,59853,inbound,251.166.176.220,21455,ACK,2,1,324,84256,45394
2024-01-01 05:59:00,172.6847059449761,TCP,23.103.74.47,64524,inbound,82.171.71.53,57757,ACK,2,4,858,4276,19064
2024-01-01 06:00:00,116.5121608693359,TCP,160.249.250.56,61318,inbound,223.253.161.70,41112,CON,1,2,132,26020,73402
2024-01-01 06:01:00,193.0221367108617,UDP,118.99.123.160,15743,outbound,164.145.251.37,45159,ACK,2,3,521,54950,40374
2024-01-01 06:02:00,137.5300418584058,ICMP,152.166.33.183,30251,inbound,187.254.136.250,51274,ACK,4,0,30,6929,38748
2024-01-01 06:03:00,163.73047511584886,ICMP,156.164.6.195,44918,outbound,201.237.199.254,39039,REQ,0,3,627,90766,77219
2024-01-01 06:04:00,282.4452961520799,UDP,165.55.64.192,8590,inbound,179.34.81.132,35526,CON,0,3,301,74027,23434
2024-01-01 06:05:00,115.89218107645219,TCP,47.147.18.156,13330,outbound,142.219.157.3,32409,FIN,0,2,4,84960,3562
2024-01-01 06:06:00,288.3610500907919,TCP,202.187.145.219,54846,outbound,167.211.191.152,5687,CON,4,4,325,40767,6116
2024-01-01 06:07:00,271.61465752262353,TCP,163.170.238.222,25066,outbound,156.203.193.234,39701,ACK,0,2,509,65942,31550
2024-01-01 06:08:00,58.81776132331,TCP,219.125.138.48,16110,inbound,206.149.158.22,53592,FIN,1,0,237,35943,78793
2024-01-01 06:09:00,20.90145413246212,ICMP,113.37.63.68,18411,inbound,48.147.124.165,13842,CON,4,2,535,50908,79908
2024-01-01 06:10:00,30.32332261309025,ICMP,136.161.175.115,28066,inbound,55.67.206.87,23710,CON,4,1,16,30643,54850
2024-01-01 06:11:00,5.564725512899763,UDP,184.203.229.64,24912,inbound,217.0.134.184,64025,CON,4,3,534,72880,63190
2024-01-01 06:12:00,28.423443930702923,UDP,31.131.112.108,52642,outbound,95.139.105.132,25001,CON,2,4,997,6711,2437
2024-01-01 06:13:00,204.93373134756538,ICMP,178.68.157.119,27538,inbound,108.177.41.101,50856,REQ,2,0,584,88342,56210
2024-01-01 06:14:00,21.449475673222672,ICMP,88.186.66.74,19347,outbound,124.139.102.145,41955,CON,2,3,816,84712,59291
2024-01-01 06:15:00,95.76079152509901,TCP,45.3.153.154,19043,outbound,194.73.206.221,19478,ACK,3,2,446,47002,73617
2024-01-01 06:16:00,253.4781057597394,TCP,174.245.106.191,10914,inbound,108.121.16.195,14382,ACK,1,1,993,33143,1849
2024-01-01 06:17:00,7.079253527174177,UDP,219.233.50.49,41887,inbound,71.61.40.222,7692,REQ,4,2,503,5371,35598
2024-01-01 06:18:00,244.35909792842182,ICMP,6.58.124.142,56441,inbound,243.251.250.246,46808,FIN,4,3,956,72967,33945
2024-01-01 06:19:00,84.62824695454263,UDP,245.29.169.228,46511,outbound,231.118.161.197,41793,FIN,2,0,230,77189,40429
2024-01-01 06:20:00,35.53763180373471,ICMP,122.124.36.169,11307,inbound,242.229.44.57,10945,ACK,4,4,107,58845,45464
2024-01-01 06:21:00,209.05147589270877,TCP,124.100.34.86,19303,outbound,179.125.161.43,35983,ACK,4,3,720,96976,73121
2024-01-01 06:22:00,188.7199597492872,UDP,134.195.17.251,48023,inbound,15.77.69.177,33352,REQ,0,0,389,62177,68394
2024-01-01 06:23:00,263.2538568567632,UDP,201.112.28.76,63804,outbound,101.241.159.194,9883,FIN,4,3,720,59219,78641
2024-01-01 06:24:00,220.54780603678532,ICMP,59.174.125.243,23932,inbound,3.213.85.73,59980,FIN,3,1,263,11673,4347
2024-01-01 06:25:00,241.06393102241606,TCP,145.108.223.239,62608,inbound,51.66.252.75,24994,CON,2,2,563,21509,5058
2024-01-01 06:26:00,84.6821683141348,UDP,22.67.68.164,61766,outbound,93.175.144.6,9896,CON,1,4,65,86070,16870
2024-01-01 06:27:00,53.31411917953887,TCP,233.48.140.161,48490,inbound,13.119.65.3,59340,CON,1,0,265,24564,71598
2024-01-01 06:28:00,225.20936401709338,UDP,109.85.52.122,51249,inbound,138.230.87.16,20254,REQ,0,4,338,42940,22303
2024-01-01 06:29:00,242.06973830625245,TCP,87.178.130.41,38976,inbound,52.133.210.68,27732,ACK,1,4,301,48885,29252
2024-01-01 06:30:00,297.1524920860019,ICMP,98.159.108.50,36194,inbound,224.201.136.218,19871,REQ,1,4,378,20762,29286
2024-01-01 06:31:00,123.84404130573678,UDP,250.240.84.173,38687,inbound,205.210.20.23,57013,FIN,2,0,175,18328,67206
2024-01-01 06:32:00,111.66822392925566,UDP,127.235.20.43,57507,inbound,230.3.151.186,28129,ACK,2,0,963,60821,60313
2024-01-01 06:33:00,232.94624692652482,TCP,139.102.67.242,45196,inbound,227.2.67.248,60871,CON,3,4,152,49323,74905
2024-01-01 06:34:00,102.30698172188004,TCP,129.91.190.23,62405,outbound,101.167.175.53,5946,REQ,0,2,476,7486,16625
2024-01-01 06:35:00,279.2341219485091,UDP,125.226.140.110,48953,outbound,35.222.55.107,5416,REQ,1,3,266,6962,12254
2024-01-01 06:36:00,257.53798427771926,ICMP,98.138.227.178,10367,inbound,217.39.204.67,53359,CON,3,4,329,40208,12002
2024-01-01 06:37:00,128.755308809768,TCP,253.16.98.251,11661,inbound,46.77.140.154,62401,REQ,0,1,973,91888,51192
2024-01-01 06:38:00,225.28623323067004,TCP,82.103.213.248,35748,inbound,6.16.163.231,14565,CON,1,4,816,75123,33922
2024-01-01 06:39:00,226.38740793799622,TCP,152.249.18.164,40815,outbound,241.98.80.232,20575,FIN,1,0,163,80240,29426
2024-01-01 06:40:00,31.026848263896188,UDP,231.84.7.27,30158,outbound,2.248.76.179,20405,ACK,2,3,438,83063,66134
2024-01-01 06:41:00,270.77561671320206,UDP,5.144.100.163,47854,inbound,66.51.91.170,48807,FIN,4,1,343,27301,11690
2024-01-01 06:42:00,151.62518649711234,UDP,118.146.254.63,48125,outbound,251.217.21.110,56697,FIN,0,3,367,68678,26487
2024-01-01 06:43:00,247.95459408571168,UDP,91.116.97.10,4931,inbound,107.182.66.226,37019,CON,1,3,465,50066,7953
2024-01-01 06:44:00,96.08287534908045,ICMP,54.172.46.139,34599,inbound,188.185.139.215,23972,REQ,0,1,750,54874,26913
2024-01-01 06:45:00,268.6674162260105,ICMP,246.148.245.138,58554,inbound,69.83.102.38,27752,FIN,3,4,199,10486,43431
2024-01-01 06:46:00,116.8215834523755,UDP,231.219.4.208,47823,inbound,13.40.56.180,60096,FIN,3,4,500,77328,28598
2024-01-01 06:47:00,3.350211678941478,ICMP,184.19.168.45,5851,outbound,237.11.12.119,3048,FIN,4,4,16,15325,50006
2024-01-01 06:48:00,271.6240547281372,TCP,250.11.69.16,31631,outbound,202.96.56.39,17737,REQ,1,2,821,16793,74576
2024-01-01 06:49:00,27.476874368161454,TCP,115.146.153.47,63677,inbound,118.79.127.172,3510,REQ,2,4,296,72297,11517
2024-01-01 06:50:00,95.8621599133654,TCP,108.235.51.95,14723,outbound,35.2.119.4,2179,CON,1,1,868,43121,58004
2024-01-01 06:51:00,285.0235839185364,UDP,70.254.182.249,38316,outbound,218.10.125.70,11106,FIN,0,2,511,18361,23951
2024-01-01 06:52:00,285.18708336657306,TCP,228.101.74.160,48985,inbound,117.183.137.105,38269,ACK,3,4,788,27478,56033
